subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned,pid_s
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Garvey Court, Bedford","143 Garvey Court, Bedford, NS (NOVA SCOTIA)","Unit 31, 143 Garvey Court",https://www.viewpoint.ca/cutsheet/202601628/1/Unit-31-143-Garvey-Court-Bedford,202601628,"Meet “Harper” a stunning, spacious home to be built on a quiet cul-de-sac on Garvey Court. This beautifully designed 5-bedroom, 4-bathroom, 3-level home offers nearly 3,200 sq. ft. of thoughtfully planned living space, combining modern comfort with elevated finishes throughout. The bright, open-concept main floor is ideal for both everyday living and entertaining, featuring a spacious living room, dining area, and a stylish kitchen with a large island, walk-in pantry, and easy access to the back deck, perfect for hosting family and friends. Upstairs, the luxurious primary suite provides a private retreat with a large walk-in closet and a spa-inspired 5-piece ensuite featuring a custom tiled shower with glass door and beautifully selected fixtures. Three additional bedrooms, a full bath, and a conveniently located laundry room complete the upper level. The fully finished basement adds exceptional versatility with a generous recreation room, fifth bedroom, full bathroom, and direct backyard access, ideal for guests, teens, or extended family. An 8-foot wet bar makes this level equally suited for entertaining. Thoughtful upgrades shine throughout the home, including two hardwood staircases, upgraded flooring and tile, enhanced cabinetry with added storage, stylish countertop selections, and a classic subway tile backsplash in the kitchen. Year-round comfort is ensured with a fully ducted all-electric heat pump system, while a natural gas fireplace adds warmth and ambiance to the main living space. Gas hookups for a range and BBQ provide extra convenience for those who love to cook and entertain. Nine-foot ceilings in the basement further enhance the sense of space and light. With its spacious layout, upscale finishes, and family-friendly design, the Harper model delivers the perfect blend of style and function in a desirable location in the newest cul-de-sac in The Parks of West Bedford. Secure your place on Garvey Court and bring your dream home to life.",2026-01-27,1200000,"Unit 31, 143 Garvey Court",Bedford,B4B 1L1,5,4,[],41548363,Single Family,Detached,"2 Level, 3 Level",47 x 26'8,N/A,5,3 / 1,"2,384 sqft","3,198 sqft","33,242 sqft","33,423 sqft","$320,000 (2026)",N/A,Fibreglass,"Stone, Wood Siding",Poured Concrete,"Full, Fully Developed","Tile, Laminate, Hardwood","Heat Pump, Ductless Cooling",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, 1.5 (attached)","Paved, Double (garage, driveway)",No,N/A,"Air Exchanger, Ensuite Bath, See Remarks, Fireplace(s), HRV (Heat Recovery Ventilation)","Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Bedford Highway, Halifax","520 Bedford Highway, Bedford, NS (NOVA SCOTIA)",520 Bedford Highway,https://www.viewpoint.ca/cutsheet/202601192/1/520-Bedford-Highway-Bedford,202601192,"Fully Renovated in 2019 to the studs with drywall, siding, plumbing, electric, flooring, windows, roofing, front & side deck and heating system; exterior walls and floors are foam insulated for energy efficiency heating and cooling and for sound reduction. 4 ductless heat pumps that reduce your power costs to average of $180/month, rough-ins for central vacuum. Joists are all doubled and bolted 2 x 10. Detached single garage is wired and has EV charger.  Two paved driveways with 8 parking spaces and a turn around space. On the main level, primary bedroom with modern ensuite, double sinks and tub/shower. Specious kitchen open to the dining room (or second bedroom) and a large living room currently configured and used as a home business space with windows viewing Bedford Basin. Mudroom/laundry on the main level and also a powder room. Livingroom currently used for home business. A spacious 2 bedroom apartment occupies the second floor, each with private bathrooms.  Large living room faces the water and has stunning view of bridge and Dartmouth skyline. Separate entrance and paring space.  Strong potential for in-home business or future commercial conversion, subject to zoning and municipal approvals. Rare combination of turn-key renovation, water views, parking capacity, and flexible use/rental income potential. One seller is a licensed broker with Sceles Realty Limited.",2026-01-19,1250000,520 Bedford Highway,Bedford,B3M 2L7,4,4,[],,Single Family,Detached,2 Level,44 x 18 + 21 x 20,75,4,3 / 1,"2,480 sqft","2,480 sqft","10,090 sqft","7,050 sqft","$753,800 (2026)",Yes,Asphalt Shingle,Vinyl,Poured Concrete,Undeveloped,"Ceramic, Laminate","Baseboard, Heat Pump",N/A,N/A,Electric,Municipal,Municipal,"Yes, Detached, Single, Wired (detached, single, wired)","Paved, Parking Space(s), Multiple Driveways (paved, parking spaces)",No,View: Harbour,"Alarm System, Secondary Suite, Ensuite Bath","Level, Sloping/Terraced","Electrical, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer, Washer/Dryer Combo",chattels negotiable,N/A,None,Sceles Realty Limited - Antigonish - D0090,Yes,N/A,No,"00290171, 40813396"
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Brigadier Court, Halifax","29 Brigadier Court, Clayton Park, NS (NOVA SCOTIA)",29 Brigadier Court,https://www.viewpoint.ca/cutsheet/202604194/1/29-Brigadier-Court-Clayton-Park,202604194,"Welcome to 29 Brigadier Court! This beautifully maintained end unit townhouse is ready to write the next chapter and welcome its new owners. This home offers a great layout on all 3 floors. There's plenty of space to cozy up by the fireplace and relax on the main floor or entertain guests with a spacious back deck off the kitchen that offers incredible views of the Bedford basin. Upstairs offers 3 spacious bedrooms including the primary bedroom with a fantastic ensuite and another fireplace to rekindle the romance. The lower level has a fantastic rec room that is made for family movie night.  Bathrooms on all 3 levels and laundry conveniently located on the upper level helps turn everyday chores into a breeze. Bonuses include plenty of storage room, ductless heat pumps, built in garage, and new appliances. This home instantly offers a better way of living!",2026-03-09,619900,29 Brigadier Court,Clayton Park,B3M 4Y4,3,4,[],41182965,Single Family,Townhouse,2 Level,20x40 jog,21,3,2 / 2,"1,600 sqft","2,140 sqft","3,303 sqft","3,303 sqft","$596,100 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Carpet, Hardwood","Baseboard, Heat Pump, Fireplace",Yes,N/A,"Electric, Propane",Municipal,Municipal,"Yes, Single, Built-in (single, attached)",Paved,No,N/A,"Air Exchanger, Ensuite Bath, Propane Fireplace","Landscaped, Fenced","Electrical, Cable, Telephone, High Speed Internet","Dryer, Microwave Rng Hd Combo, Oven, Refrigerator, Washer",Appliances,N/A,Propane Tank,Viewpoint Realty Services Inc.,No,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Cresthaven Drive, Halifax","173 Cresthaven Drive, Halifax, NS (NOVA SCOTIA)",173 Cresthaven Drive,https://www.viewpoint.ca/cutsheet/202525515/1/173-Cresthaven-Drive-Halifax,202525515,"Stunning red-brick home in one of the best neighborhoods in Halifax! This elegant five-bedroom, three-bath home features an impressive wide frontage and grand curb appeal. Located in a top school district, it’s just a short walk to the 200-acre Hemlock Ravines Park, where you can enjoy scenic trails, fresh air and year-round outdoor activities. The main floor features a bright office, perfect for working from home. A bonus room above the garage can serve as a 6th bedroom, home gym, or kids’ rec room. The large utility/storage room in the basement offers great potential to add another full bath. Situated in a prime, family-friendly area close to parks, schools, and amenities, this home perfectly blends space, style, and an unbeatable location. New rear deck 2023, new Air Exchanger 2024. Act right away! Don't miss your chance to own this beautiful home and build your dream life in this sought-after family-friendly community!",2025-10-09,998000,173 Cresthaven Drive,Halifax,B3M 4S4,5,3,[],40363368,Single Family,Detached,2 Level,35.6 x 31.5 + 17 x 21,34,5,2 / 1,"2,912 sqft","3,782 sqft","7,000 sqft","7,000 sqft","$942,500 (2026)",N/A,Asphalt Shingle,"Stone, Wood Siding, Brick",Poured Concrete,Fully Developed,"Tile, Carpet, Laminate, Hardwood","Baseboard, Fireplace",Yes,N/A,Electric,Municipal,Municipal,"Yes, Detached, Double, Heated (detached, double, heated)","Paved, Double",No,N/A,"Air Exchanger, Water Jet Tub, Central Vacuum, Ensuite Bath, Wood Fireplace, HRV (Heat Recovery Ventilation)","Year Round road, Landscaped","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Refrigerator, Stove, Washer","fridge,dishwasher,stove,washer,dryer,microwave",N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Cutter Drive, Halifax","94 Cutter Drive, Halifax, NS (NOVA SCOTIA)",94 Cutter Drive,https://www.viewpoint.ca/cutsheet/202603037/1/94-Cutter-Drive-Halifax,202603037,"Welcome to this beautifully maintained 3 bedroom, 4 bathroom home in the highly desirable Royale Hemlocks community. Situated on a fully fenced lot close to schools, parks, and everyday amenities, this property offers the perfect balance of comfort and convenience being under 30 minutes from Downtown Halifax.  Inside the bright and spacious main level is filled with natural light and showcases gleaming hardwood floors, oversized windows, and elegant crown moulding. The kitchen features custom oak cabinetry, stainless steel appliances, and ample counter and storage space. The open concept layout flows effortlessly into the inviting living room with a cozy propane fireplace, along with a convenient powder room for guests. Upstairs, you’ll find 2 generously sized bedrooms, a charming balcony, and an impressive primary suite complete with a walkin closet and spa inspired ensuite.   This move-in-ready home combines space, style, and location—an exceptional opportunity in one of Halifax’s most sought-after neighbourhoods.",2026-02-19,719900,94 Cutter Drive,Halifax,B3M 4W5,3,4,[],41063157,Single Family,Detached,2 Level,39' x 26',20,3,2 / 2,"1,929 sqft","2,483 sqft","4,466 sqft","4,466 sqft","$717,900 (2026)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Tile, Carpet, Hardwood","Baseboard, Heat Pump, Ductless Cooling",Yes,N/A,"Electric, Propane",Municipal,Municipal,"Yes, Attached, Single, Heated (attached, single, heated)",Paved,No,N/A,"Air Exchanger, Alarm System, Ensuite Bath, Air Jet Tub, Propane Fireplace","Landscaped, Fenced","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",Appliances,N/A,Propane Tank,Keller Williams Select Realty,No,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Fleetview Drive, Halifax","276 Fleetview Drive, Halifax, NS (NOVA SCOTIA)",276 Fleetview Drive,https://www.viewpoint.ca/cutsheet/202525253/1/276-Fleetview-Drive-Halifax,202525253,"Welcome to 276 Fleetview Drive! This beautiful well maintained custom home designed and built by the distinct quality homebuilder Shaughnessy. Finished on all 3 levels with a walk out basement, this home is modern and spacious offering 2700 squarefeet of living space. Features current design trends and functionality second to none. Enjoy stunning wood flooring and solidsurface countertops throughout, the main floor features a combined living and dining area, perfect for entertaining. A familyroom located off the kitchen boasts a natural gas fireplace, while the gleaming white kitchen with an abundance of cabinetsand counter space, plus a double-wide pantry leads to the new, customized back deck addition with a built-in hot tub; a$30,000 upgrade! Upstairs is a large primary bedroom suite complete with 4 piece ensuite, including a tiled shower, doublevanity and a water closet, with room for a makeup station. A good size walk-in closet completes this space. Two additionalbedrooms, a laundry room with great storage, and another 4 piece bathroom service the upstairs. The lower level of the homehas a fourth bedroom or home office space plus a cozy media room as well as access to the single built-in garage. You willlove all the finished storage this home enjoys. Fully ducted heat pump with natural gas and gas lines for stove, dryer andBBQ. A great location, convenient for shopping. Book your private viewing today!",2025-10-06,849900,276 Fleetview Drive,Halifax,B3M 0L8,4,4,[],41428285,Single Family,Detached,2 Level,22 x 43,7,4,3 / 1,"1,950 sqft","2,700 sqft","4,113 sqft","4,113 sqft","$879,500 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Ceramic, Carpet, Laminate, Hardwood","Forced Air, Heat Pump",Yes,N/A,Natural Gas,Municipal,Municipal,"Yes, Single, Built-in, Heated (single, built in, heated.)","Paved, Double",No,N/A,"Gas Stove(s), Alarm System, Ensuite Bath, Hot Tub, Fireplace(s), HRV (Heat Recovery Ventilation)","Year Round road, Cleared, Landscaped, Sloping/Terraced","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer - Gas, Refrigerator, Stove - Gas, Washer",N/A,N/A,None,Keller Williams Select Realty (branch),Yes,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Helmsman Court, Halifax","50 Helmsman Court, Halifax, NS (NOVA SCOTIA)",50 Helmsman Court,https://www.viewpoint.ca/cutsheet/202604336/1/50-Helmsman-Court-Halifax,202604336,"Welcome to 50 Helmsman Court in beautiful Royale Hemlocks.  This two story, five bedroom home has all the features for comfortable family living, entertaining and working from home.  The main floor features formal living and dining rooms, an open concept bright kitchen, a casual dining area and a family room.  The main floor also has a half bath and space for an office or den.   The upper floor has four bedrooms with sizeable closets and a full bath.  This floor also includes the Primary bedroom with ensuite.  The lower level features high ceilings, a walk out to the private back yard which backs onto Hemlock Ravine Park, a fifth bedroom, a media room, a family room and a full size bath.  The property uses a ducted heat pump to provide heat in the cooler times of the year and cool air in the summer.",2026-03-11,1018000,50 Helmsman Court,Halifax,B3M 0B1,5,4,[],41234683,Single Family,Detached,2 Level,44 x 43,16,5,3 / 1,"3,112 sqft","4,450 sqft","8,159 sqft","8,156 sqft","$1,020,400 (2026)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Full, Fully Developed","Tile, Carpet, Hardwood","Forced Air, Heat Pump, Ducted Cooling",N/A,N/A,Electric,Municipal,Municipal,"Yes, Double, Built-in (attached.)","Exposed Aggregate, Double",No,N/A,"Central Vacuum, Ensuite Bath, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Oven, Range, Refrigerator, Washer",N/A,N/A,Propane Tank,Verve Realty Group,No,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Larry Uteck Boulevard, Halifax","102 Larry Uteck Boulevard, Halifax, NS (NOVA SCOTIA)",102 Larry Uteck Boulevard,https://www.viewpoint.ca/cutsheet/202601590/1/102-Larry-Uteck-Boulevard-Halifax,202601590,"Searching for a move-in-ready home with a great view? This impeccably maintained three bedroom executive townhome offers modern design, quality upgrades, and a truly exceptional setting. Ideal for first-time buyers, downsizers, or families seeking access to excellent schools, this well-located property provides convenient access to amenities and direct transit to downtown. Inside, the home showcases tasteful decor and a bright south-west exposure that captures sweeping views of the city, Bedford Basin, and the Harbour Bridges. Every detail has been carefully considered, with thoughtful upgrades and quality finishes throughout. The main living level features a powder room, and an open-concept layout designed for both everyday living and entertaining. Gleaming hardwood floors, large windows, and patio doors leading to the deck allow natural light to flood the space. The modern white kitchen is both functional and stylish, offering granite countertops, convenient mini-pantry and an inspiring space to cook and gather. Upstairs, hardwood flooring continues into the spacious primary bedroom, where vaulted ceilings, stunning views, and a walk-in closet create a serene retreat. The upscale ensuite feels like a private spa, complete with a Jacuzzi tub, quartz countertops, and beautifully updated tilework. A window seat overlooking the harbour provides the perfect place to relax and unwind. Two additional generously sized bedrooms and a full 4 piece bath complete this level. The lower level offers a versatile family room or home theatre, along with a laundry area and ample storage. With a walkout to the exterior and an attached garage perfect for a home gym, this level adds flexibility and functionality to the home.",2026-01-28,579900,102 Larry Uteck Boulevard,Halifax,B3M 4Y2,3,3,[],41118290,Single Family,Townhouse,2 Level,34 x 20,22,3,2 / 1,"1,360 sqft","1,667 sqft","2,034 sqft","2,034 sqft","$547,700 (2026)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Tile, Ceramic, Carpet, Laminate, Hardwood, Porcelain","Baseboard, Hot Water, Ductless Cooling",N/A,N/A,"Electric, Oil",Municipal,Municipal,"Yes, Attached, Single (attached)",Paved (driveway/garage access through condo driveway #116),No,"View: Harbour, View: Ocean","Air Exchanger, Alarm System, Water Jet Tub, Central Vac Roughed In",Landscaped,"Electrical, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Refrigerator, Stove, Washer","Fridge, stove, microwave, dishwasher, washer, dryer",N/A,None,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Lodge Drive, Halifax","24 LODGE Drive, Halifax, NS (NOVA SCOTIA)",24 Lodge Drive,https://www.viewpoint.ca/cutsheet/202602540/1/24-Lodge-Drive-Halifax,202602540,"Situated between the forest and the sea, this large property is surrounded by ocean views and mature trees. Imagine deer and hummingbirds by your front patio and sailboats drifting by your bedroom. The bungalow’s original charm and hardwood floors are enhanced by many recent upgrades, including Daikin cold-climate heat pumps, a new metal roof, new appliances, EnerGuide efficiency improvements, updated electricals, plus a Generlink. The sizeable kitchen, bedrooms, and mostly-finished basement offer lots of room for any size family. On nearly a third of an acre of land, this property includes one of the largest fenced backyards in the city of Halifax, and it overlooks the water, too. Lodge Drive ends at the winding trails of Hemlock Ravine Park, so there’s no through-traffic on this peaceful street. Come visit the beautiful neighbourhood of Prince’s Lodge!",2026-02-10,599500,24 Lodge Drive,Halifax,B3M 2G7,5,2,[],00287581,Single Family,Detached,Bungalow,36.3x37.5-JOG,63,5,1 / 1,"1,076 sqft","1,482 sqft","13,200 sqft","13,200 sqft","$533,500 (2026)",N/A,Metal,Vinyl,Poured Concrete,"Full, Fully Developed","Ceramic, Laminate, Hardwood","Baseboard, Heat Pump",N/A,N/A,Electric,Municipal,Municipal,"No, None","Paved, Double",No,N/A,Air Exchanger,"Partially Fenced, Landscaped, Level","Electrical, High Speed Internet","Dishwasher, Dryer - Electric, Microwave, Range - Electric, Refrigerator, Washer",APPLIANCES,N/A,None,Holm Realty Limited,No,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Lodge Drive, Halifax","42 Lodge Drive, Halifax, NS (NOVA SCOTIA)",42 Lodge Drive,https://www.viewpoint.ca/cutsheet/202600905/1/42-Lodge-Drive-Halifax,202600905,"Welcome to 42 Lodge Drive, a home that blends comfort, convenience, and lifestyle in one of Halifax’s most desirable family neighbourhoods. Set on a quiet cul-de-sac just seconds from Hemlock Ravine Park and its iconic Heart Shaped Pond, this location offers daily access to nature, walking trails, and outdoor enjoyment, while Grosvenor-Wentworth Park Elementary is within walking distance and Highway 102, the McKay Bridge, and the amenities of Bedford, Clayton Park, and the Halifax Peninsula are only minutes away. This updated two-storey, four-bedroom home sits on a mature, private lot and features a double-wide aggregate driveway and an oversized built-in garage measuring 10 feet wide by 28.4 feet long. Peace of mind comes with a whole-home Generac propane system designed to keep the home running during power outages. The backyard is a private retreat with a built-in irrigation system and a spacious composite deck with aluminum rails and tempered glass panels offering unobstructed views, ideal for entertaining or relaxing. Inside, the kitchen is bright and functional with white shaker-style cabinetry, dark quartz countertops, white appliances, a new dishwasher, a microwave range hood, and a spacious eat-in dining area with walkout access to the deck. The main living room is filled with natural light from oversized windows and enhanced by an electric fireplace. The main floor also offers an oversized family room that can be converted back into two generous bedrooms, along with a fully updated four-piece bathroom with in-floor radiant heat. Upstairs, three spacious bedrooms include a large primary with dual closets and room to add an ensuite. The lower level features a huge rec room, a three-piece bathroom, and a large laundry room with direct access to the garage. Comfort and efficiency are supported by three heat pumps, a 200-amp electrical panel, a new roof installed in 2019, and a hot water heater replaced in 2023. Book your personal showing today!",2026-01-16,789900,42 Lodge Drive,Halifax,B3M 2G7,4,3,[],00287656,Single Family,Detached,2 Level,Irregular,67,4,2 / 1,"1,897 sqft","2,486 sqft","7,500 sqft","7,500 sqft","$634,000 (2026)",N/A,Asphalt Shingle,Other,Poured Concrete,Fully Developed,"Tile, Carpet, Laminate, Hardwood","Baseboard, Heat Pump",Yes,N/A,Electric,Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single wide, double long, wired built in garage.)","Exposed Aggregate, Double (double wide aggregate driveway)",No,N/A,"Alarm System, Electric Fireplace","Cleared, Landscaped","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Microwave Rng Hd Combo, Other, Refrigerator/Stove Combo, Washer/Dryer Combo","Fridge, Stove, Dishwasher, Microwave Rangehood, Washer, Dryer, Window Dressings, Blinds and Hardware. Garage Door Opener.",N/A,Propane Tank,Century 21 Optimum Realty,Yes,N/A,No,
"Subdistrict F (Fairmount, Clayton Park, Rockingham)","Merchant Court, Halifax","49 Merchant Court, Halifax, NS (NOVA SCOTIA)",49 Merchant Court,https://www.viewpoint.ca/cutsheet/202602616/1/49-Merchant-Court-Halifax,202602616,"Welcome to 49 Merchant Court!  This beautiful three bedroom, four bathroom is sure to impress, especially with the many recent upgrades.  As you enter the home on the middle floor, you are greeted with a family room with propane fireplace, an open concept kitchen and dining area.  This level also has a half bath and patio doors that lead to the deck.  On the upper level, you will find the Primary bedroom, with ensuite featuring a jet tub and large closet.  The upper floor also has two other bedrooms and a full size bath.  The lower floor has a family room, laundry room and a half bath.  The home also features a 1.5 garage, large aggregate driveway and landscaped yard.  Recent enhancements include, entirely painted throughout with new blinds added, a fully renovated bathroom with toilet vanities and mirrors, new heat pump installed on all levels, epoxy flooring in garage, washing and staining of exterior bricks, new bathroom fans, new kitchen stove and microwave, new quartz kitchen countertop and sink, new flooring in entry way and kitchen and Google Next thermostats on all levels.  Book your showing today!",2026-02-12,737900,49 Merchant Court,Halifax,B3M 0A8,3,4,[],41220781,Single Family,Detached,2 Level,28 x 33,16,3,2 / 2,"1,908 sqft","2,530 sqft","4,228 sqft","4,226 sqft","$724,900 (2026)",Potential,Asphalt Shingle,"Brick, Aluminium Siding, Vinyl",Poured Concrete,"Full, Fully Developed","Marble, Ceramic, Carpet, Hardwood","Baseboard, Heat Pump, Ductless Cooling",Yes,N/A,Electric,Municipal,Municipal,"Yes, Single, Built-in (single built in)","Concrete, Double",No,N/A,"Air Exchanger, Ensuite Bath, Air Jet Tub, Fireplace(s)",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Range - Electric, Refrigerator, Washer",Appliances,N/A,None,Verve Realty Group,Yes,N/A,No,
